date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2023-12-28 08:00:00 EST",1703768400,100.83,101.28,NNE,2,18,29,95,0.3,1,,,24100,,,8,,,1,0.9
"2023-12-28 07:00:00 EST",1703764800,100.85,101.3,NNE,2,22,,96,0.3,0.9,,,24100,,,8,,,0.9,0.7
"2023-12-28 06:00:00 EST",1703761200,100.87,101.32,NNE,2,25,29,96,0.2,0.7,,,24100,,,8,,,0.8,0.7
"2023-12-28 05:00:00 EST",1703757600,100.9,101.35,NNE,2,23,,96,0.2,0.8,,,24100,,,8,,,0.8,0.7
"2023-12-28 04:00:00 EST",1703754000,100.9,101.35,NNE,2,25,,96,0.2,0.7,,,24100,,,8,,,0.9,0.7
"2023-12-28 03:00:00 EST",1703750400,100.9,101.35,NNE,2,24,,96,0.3,0.9,,,24100,,,8,,,1.1,0.9
"2023-12-28 02:00:00 EST",1703746800,100.97,101.42,NNE,2,22,,96,0.4,1,,,12900,,,8,,,1.1,1
"2023-12-28 01:00:00 EST",1703743200,101,101.45,NNE,3,22,,96,0.4,1.1,,,12900,,,8,,,1.2,1.1
"2023-12-28 00:00:00 EST",1703739600,101.03,101.48,NNE,2,27,,95,0.5,1.1,,,16100,,,8,,,1.2,1.1
"2023-12-27 23:00:00 EST",1703736000,101.12,101.57,NNE,3,22,,95,0.4,1.1,,,12900,,,8,,,1.2,0.9
"2023-12-27 22:00:00 EST",1703732400,101.13,101.58,NNE,2,26,36,95,0.2,0.9,,,9700,,,8,,,2,0.9
"2023-12-27 21:00:00 EST",1703728800,101.15,101.6,NNE,2,20,,94,0.6,1.5,,,9700,,,8,,,2.6,1.5
"2023-12-27 20:00:00 EST",1703725200,101.18,101.63,NNE,2,25,,90,0.5,2,,,12900,,,8,,,3.1,2
"2023-12-27 19:00:00 EST",1703721600,101.23,101.68,NNE,2,25,,82,-0.2,2.6,,,24100,,,8,,,3.2,2.6
"2023-12-27 18:00:00 EST",1703718000,101.26,101.71,NE,3,21,,79,0,3.3,,,24100,,,8,,,3.3,3
"2023-12-27 17:00:00 EST",1703714400,101.23,101.68,NNE,3,20,,80,0.2,3.3,,,24100,,,8,,,3.8,3.1
"2023-12-27 16:00:00 EST",1703710800,101.24,101.69,NE,4,16,,83,0.7,3.3,,,24100,,,8,,,3.9,3.3
"2023-12-27 15:00:00 EST",1703707200,101.29,101.74,NNE,3,15,,84,1.5,3.9,,,24100,,,8,,,4,3.7
"2023-12-27 14:00:00 EST",1703703600,101.3,101.75,NE,3,21,,89,2,3.7,,,16100,,,8,,,3.8,3.4
"2023-12-27 13:00:00 EST",1703700000,101.34,101.79,NNE,2,21,,91,2.1,3.5,,,12900,,,8,,,3.6,3.4
"2023-12-27 12:00:00 EST",1703696400,101.45,101.9,NNE,2,20,,92,2.3,3.4,,,12900,,,8,,,3.5,3.3
"2023-12-27 11:00:00 EST",1703692800,101.52,101.97,NE,4,16,,94,2.5,3.3,,,12900,,,8,,,3.4,3.1
"2023-12-27 10:00:00 EST",1703689200,101.58,102.03,NNE,2,19,,94,2.3,3.1,,,9700,,,8,,,3.1,2.9
"2023-12-27 09:00:00 EST",1703685600,101.58,102.03,NE,4,17,28,92,2,3.1,,,12900,,,8,,,3.1,2.9
"2023-12-27 08:00:00 EST",1703682000,101.62,102.07,NNE,3,26,,89,1.4,3,,,24100,,,8,,,3.3,3
"2023-12-27 07:00:00 EST",1703678400,101.61,102.06,NNE,2,17,,91,1.7,3,,,24100,,,8,,,3.1,2.9
"2023-12-27 06:00:00 EST",1703674800,101.59,102.04,NE,3,14,,92,1.9,3,,,24100,,,8,,,3.1,3
"2023-12-27 05:00:00 EST",1703671200,101.58,102.03,NE,3,19,,92,2,3.1,,,24100,,,8,,,3.2,3
"2023-12-27 04:00:00 EST",1703667600,101.6,102.05,NE,3,19,,92,2,3.2,,,24100,,,8,,,3.4,3.1
"2023-12-27 03:00:00 EST",1703664000,101.62,102.07,NNE,2,18,,90,1.9,3.3,,,24100,,,8,,,3.6,3.3
"2023-12-27 02:00:00 EST",1703660400,101.58,102.03,NNE,1,19,,91,2.3,3.6,,,24100,,,8,,,3.8,3.5
"2023-12-27 01:00:00 EST",1703656800,101.6,102.05,NE,3,17,,93,2.8,3.8,,,24100,,,8,,,4,3.8
"2023-12-27 00:00:00 EST",1703653200,101.62,102.07,NE,3,16,,93,2.9,3.9,,,24100,,,8,,,3.9,3.6
"2023-12-26 23:00:00 EST",1703649600,101.66,102.11,NNE,2,15,,93,2.6,3.6,,,24100,,,8,,,4.5,3.6
"2023-12-26 22:00:00 EST",1703646000,101.69,102.14,NNE,1,18,,93,3.1,4.2,,,16100,,,8,,,5,4.2
"2023-12-26 21:00:00 EST",1703642400,101.7,102.15,NE,4,15,,93,3.8,4.9,,,24100,,,8,,,5.4,4.8
"2023-12-26 20:00:00 EST",1703638800,101.72,102.17,NE,4,13,,91,3.6,4.9,,,24100,,,8,,,5.8,4.9
"2023-12-26 19:00:00 EST",1703635200,101.75,102.2,NE,5,9,,92,4.1,5.3,,,24100,,,8,,,5.3,4.5
"2023-12-26 18:00:00 EST",1703631600,101.74,102.19,NE,4,6,,92,3.6,4.8,,,24100,,,8,,,5,4.4
"2023-12-26 17:00:00 EST",1703628000,101.78,102.23,ENE,7,4,,92,3.5,4.6,,,24100,,,8,,,5.3,4.6
"2023-12-26 16:00:00 EST",1703624400,101.78,102.23,ESE,10,11,,89,3.7,5.3,,,24100,,,7,,,6.4,5.3
"2023-12-26 15:00:00 EST",1703620800,101.76,102.21,ENE,7,12,,84,4,6.5,,,24100,,,8,,,7,6.5
"2023-12-26 14:00:00 EST",1703617200,101.78,102.23,E,9,9,,82,4.1,6.9,,,24100,,,8,,,7.1,6.7
"2023-12-26 13:00:00 EST",1703613600,101.85,102.3,SSE,15,8,,80,3.6,6.8,,,24100,,,8,,,6.8,6.3
"2023-12-26 12:00:00 EST",1703610000,101.88,102.33,SE,12,8,,81,3.2,6.3,,,24100,,,8,,,6.3,5.4
"2023-12-26 11:00:00 EST",1703606400,102.02,102.47,SE,14,4,,83,2.8,5.5,,,24100,,,8,,,5.6,4.7
"2023-12-26 10:00:00 EST",1703602800,102.04,102.49,ESE,10,7,,88,2.8,4.7,,,24100,,,8,,,4.7,4.1
"2023-12-26 09:00:00 EST",1703599200,102.09,102.54,ESE,11,4,,92,2.8,4,,,24100,,,8,,,4,3.6
"2023-12-26 08:00:00 EST",1703595600,102.09,102.54,ESE,11,5,,91,2.5,3.9,,,24100,,,8,,,4.2,3.6
"2023-12-26 07:00:00 EST",1703592000,102.09,102.54,SE,13,8,,90,2.6,4.1,,,24100,,,8,,,4.2,4
"2023-12-26 06:00:00 EST",1703588400,102.14,102.59,ESE,12,8,,90,2.6,4.1,,,24100,,,8,,,4.3,3.9
"2023-12-26 05:00:00 EST",1703584800,102.13,102.58,E,8,7,,91,2.6,3.9,,,24100,,,8,,,3.9,3.2
"2023-12-26 04:00:00 EST",1703581200,102.15,102.6,ESE,10,5,,89,2.1,3.6,,,24100,,,8,,,4,3.4
"2023-12-26 03:00:00 EST",1703577600,102.18,102.63,,36,1,,87,1.8,3.7,,,24100,,,8,,,4.2,3.3
"2023-12-26 02:00:00 EST",1703574000,102.2,102.65,E,9,6,,86,1.2,3.4,,,24100,,,8,,,3.4,2.7
"2023-12-26 01:00:00 EST",1703570400,102.24,102.69,NNE,3,5,,85,0.5,2.8,,,24100,,,8,,,3.2,2.7
"2023-12-26 00:00:00 EST",1703566800,102.29,102.74,NNE,1,5,,83,0.2,2.7,,,24100,,,8,,,3.6,2.7
"2023-12-25 23:00:00 EST",1703563200,102.33,102.78,,36,1,,83,0.6,3.2,,,24100,,,8,,,3.3,2.6
"2023-12-25 22:00:00 EST",1703559600,102.36,102.81,NNE,1,7,,84,0.3,2.7,,,24100,,,8,,,3.2,2.6
"2023-12-25 21:00:00 EST",1703556000,102.38,102.83,NNE,2,5,,83,0.3,3,,,24100,,,8,,,3.2,2.7
"2023-12-25 20:00:00 EST",1703552400,102.43,102.88,N,35,7,,81,0.2,3.1,,,24100,,,8,,,3.9,3.1
"2023-12-25 19:00:00 EST",1703548800,102.4,102.85,NNW,34,5,,82,0.6,3.3,,,24100,,,8,,,4.6,3.3
"2023-12-25 18:00:00 EST",1703545200,102.37,102.82,,20,0,,81,0.8,3.8,,,24100,,,8,,,4.1,3.6
"2023-12-25 17:00:00 EST",1703541600,102.39,102.84,NW,32,5,,81,1.1,4,,,24100,,,8,,,5,4
"2023-12-25 16:00:00 EST",1703538000,102.37,102.82,,36,1,,83,2.1,4.8,,,24100,,,8,,,4.9,4.5
"2023-12-25 15:00:00 EST",1703534400,102.4,102.85,E,8,4,,82,1.9,4.7,,,24100,,,8,,,4.9,4.5
"2023-12-25 14:00:00 EST",1703530800,102.41,102.86,NE,3,8,,80,1.7,4.8,,,24100,,,8,,,4.9,4.7
"2023-12-25 13:00:00 EST",1703527200,102.42,102.87,SSE,15,6,,80,1.6,4.7,,,24100,,,7,,,5,4.4
"2023-12-25 12:00:00 EST",1703523600,102.51,102.96,SE,13,9,,78,1.4,4.9,,,24100,,,7,,,4.9,3.9
"2023-12-25 11:00:00 EST",1703520000,102.59,103.04,ENE,7,4,,81,1,3.9,,,24100,,,6,,,3.9,2.7
"2023-12-25 10:00:00 EST",1703516400,102.63,103.08,NE,3,10,,81,-0.3,2.7,,,24100,,,7,,,2.8,1.6
"2023-12-25 09:00:00 EST",1703512800,102.63,103.08,NE,3,8,,82,-1.2,1.6,,,24100,,,8,,,1.6,1.1
"2023-12-25 08:00:00 EST",1703509200,102.63,103.08,N,0,6,,82,-1.6,1.2,,,24100,,,7,,,1.3,0.9
"2023-12-25 07:00:00 EST",1703505600,102.58,103.03,NNE,2,8,,84,-1.4,0.9,,,24100,,,8,,,1.4,0.8
"2023-12-25 06:00:00 EST",1703502000,102.56,103.01,N,35,7,,85,-1.4,0.9,,,24100,,,8,,,1,0.7
"2023-12-25 05:00:00 EST",1703498400,102.55,103,NNW,34,5,,87,-1.2,0.7,,,24100,,,8,,,1.3,0.7
"2023-12-25 04:00:00 EST",1703494800,102.55,103,NNW,33,4,,86,-0.8,1.3,,,24100,,,8,,,1.6,1.2
"2023-12-25 03:00:00 EST",1703491200,102.57,103.02,,36,3,,81,-1.7,1.2,,,24100,,,8,,,1.4,0.7
"2023-12-25 02:00:00 EST",1703487600,102.57,103.02,NNE,3,7,,79,-2.5,0.7,,,24100,,,8,,,1.1,0.7
"2023-12-25 01:00:00 EST",1703484000,102.54,102.99,NNE,1,8,,76,-2.7,1.1,,,24100,,,8,,,1.2,0.9
"2023-12-25 00:00:00 EST",1703480400,102.57,103.02,N,35,7,,77,-2.6,1,,,24100,,,8,,,1.3,0.9
"2023-12-24 23:00:00 EST",1703476800,102.59,103.04,NW,32,5,,76,-2.6,1.2,,,24100,,,8,,,1.2,1
"2023-12-24 22:00:00 EST",1703473200,102.58,103.04,NNE,1,7,,74,-3,1.2,,,24100,,,8,,,1.3,0.9
"2023-12-24 21:00:00 EST",1703469600,102.59,103.05,NNE,2,8,,73,-3.2,1,,,24100,,,8,,,1.2,1
"2023-12-24 20:00:00 EST",1703466000,102.58,103.04,NNE,2,10,,73,-3.2,1,,,24100,,,8,,,1.4,1
"2023-12-24 19:00:00 EST",1703462400,102.58,103.04,NE,3,10,,72,-3.2,1.4,,,24100,,,8,,,1.4,1
"2023-12-24 18:00:00 EST",1703458800,102.58,103.04,NNE,2,9,,72,-3.2,1.2,,,24100,,,8,,,1.4,1.2
"2023-12-24 17:00:00 EST",1703455200,102.54,103,NNE,1,9,,72,-3.2,1.3,,,24100,,,8,,,1.6,1.3
"2023-12-24 16:00:00 EST",1703451600,102.53,102.99,N,0,11,,71,-3,1.6,,,24100,,,8,,,1.6,1.4
"2023-12-24 15:00:00 EST",1703448000,102.49,102.95,NNE,2,13,,72,-2.9,1.5,,,24100,,,8,,,1.8,1.5
"2023-12-24 14:00:00 EST",1703444400,102.45,102.9,N,1,10,,70,-3.1,1.7,,,24100,,,8,,,1.8,1.5
"2023-12-24 13:00:00 EST",1703440800,102.47,102.93,N,1,12,,72,-3.1,1.5,,,24100,,,8,,,1.5,1
"2023-12-24 12:00:00 EST",1703437200,102.5,102.96,NNE,1,10,,73,-3.2,1.1,,,24100,,,8,,,1.1,0.4
"2023-12-24 11:00:00 EST",1703433600,102.55,103.01,NNE,2,14,,75,-3.5,0.4,,,24100,,,8,,,0.4,-0.1
"2023-12-24 10:00:00 EST",1703430000,102.6,103.06,NNE,1,12,,76,-3.9,-0.1,-4,,24100,,,8,,,0,-0.5
"2023-12-24 09:00:00 EST",1703426400,102.55,103.01,NNE,2,12,,76,-4.2,-0.5,-4,,24100,,,8,,,-0.5,-0.8
"2023-12-24 08:00:00 EST",1703422800,102.51,102.97,NNE,2,14,,76,-4.5,-0.8,-5,,24100,,,8,,,-0.8,-1.1
"2023-12-24 07:00:00 EST",1703419200,102.47,102.93,NNE,2,18,,76,-4.8,-1.1,-6,,24100,,,8,,,-1,-1.3
"2023-12-24 06:00:00 EST",1703415600,102.43,102.89,NNE,2,14,,77,-4.7,-1.2,-6,,24100,,,8,,,-1.2,-1.4
"2023-12-24 05:00:00 EST",1703412000,102.42,102.88,NNE,2,14,,76,-5.2,-1.4,-6,,24100,,,8,,,-1.4,-1.6
"2023-12-24 04:00:00 EST",1703408400,102.42,102.88,NNE,2,15,,75,-5.4,-1.6,-6,,24100,,,8,,,-1.3,-1.6
"2023-12-24 03:00:00 EST",1703404800,102.43,102.89,NNE,2,13,,74,-5.3,-1.3,-6,,24100,,,8,,,-1.3,-1.4
"2023-12-24 02:00:00 EST",1703401200,102.43,102.89,NNE,2,12,,74,-5.4,-1.3,-5,,24100,,,8,,,-1.3,-1.5
"2023-12-24 01:00:00 EST",1703397600,102.44,102.9,NNE,2,11,,73,-5.5,-1.4,-5,,24100,,,8,,,-1.3,-1.5
"2023-12-24 00:00:00 EST",1703394000,102.45,102.91,NNE,2,12,,73,-5.7,-1.5,-6,,24100,,,8,,,-1.5,-1.7
"2023-12-23 23:00:00 EST",1703390400,102.47,102.93,N,1,12,,72,-6,-1.7,-6,,24100,,,8,,,-1.3,-1.7
"2023-12-23 22:00:00 EST",1703386800,102.51,102.97,NNE,1,14,,73,-5.7,-1.5,-6,,24100,,,8,,,-1,-1.5
"2023-12-23 21:00:00 EST",1703383200,102.5,102.96,NNE,2,12,,72,-5.6,-1.2,-5,,24100,,,8,,,-1.1,-1.3
"2023-12-23 20:00:00 EST",1703379600,102.5,102.96,NNE,2,9,,72,-5.8,-1.3,-5,,24100,,,8,,,-1.3,-1.7
"2023-12-23 19:00:00 EST",1703376000,102.5,102.96,NNE,2,14,,71,-6.3,-1.7,-6,,24100,,,8,,,-1.6,-1.8
"2023-12-23 18:00:00 EST",1703372400,102.49,102.95,N,0,14,,70,-6.3,-1.6,-6,,24100,,,8,,,-1.3,-1.6
"2023-12-23 17:00:00 EST",1703368800,102.46,102.92,NNE,3,5,,69,-6.4,-1.5,-3,,24100,,,8,,,-1.5,-1.6
"2023-12-23 16:00:00 EST",1703365200,102.48,102.94,NNE,2,9,,70,-6.4,-1.6,-5,,24100,,,8,,,-1.6,-1.9
"2023-12-23 15:00:00 EST",1703361600,102.46,102.92,NNE,2,11,,68,-7.1,-1.9,-6,,24100,,,8,,,-1.9,-2.6
"2023-12-23 14:00:00 EST",1703358000,102.46,102.92,N,0,10,,68,-7.7,-2.6,-6,,24100,,,8,,,-2.5,-3.1
"2023-12-23 13:00:00 EST",1703354400,102.47,102.93,NNE,1,15,,69,-7.9,-3,-8,,24100,,,8,,,-3,-3.9
"2023-12-23 12:00:00 EST",1703350800,102.5,102.96,NNE,2,16,,71,-8.4,-4,-10,,24100,,,8,,,-4,-4.7
"2023-12-23 11:00:00 EST",1703347200,102.58,103.04,N,1,17,,72,-9,-4.7,-11,,48300,,,8,,,-4.6,-5.9
"2023-12-23 10:00:00 EST",1703343600,102.59,103.05,NNE,1,12,,77,-9.3,-5.9,-11,,24100,,,8,,,-5.9,-7
"2023-12-23 09:00:00 EST",1703340000,102.6,103.06,NNE,2,15,,81,-9.8,-7,-13,,48300,,,6,,,-7,-8.1
"2023-12-23 08:00:00 EST",1703336400,102.61,103.07,NNE,1,12,,82,-10.7,-8.2,-14,,48300,,,4,,,-8,-8.3
"2023-12-23 07:00:00 EST",1703332800,102.63,103.09,NNE,1,13,,81,-10.8,-8,-14,,24100,,,3,,,-7.9,-8.1
"2023-12-23 06:00:00 EST",1703329200,102.62,103.08,NNE,2,13,,81,-10.8,-8.1,-14,,24100,,,2,,,-8.1,-8.3
"2023-12-23 05:00:00 EST",1703325600,102.64,103.1,NNE,2,17,,80,-11,-8.2,-15,,24100,,,2,,,-7.7,-8.2
"2023-12-23 04:00:00 EST",1703322000,102.65,103.11,NNE,1,12,,80,-10.6,-7.7,-13,,24100,,,2,,,-7.6,-7.7
"2023-12-23 03:00:00 EST",1703318400,102.65,103.11,NNE,1,13,,80,-10.5,-7.7,-13,,24100,,,3,,,-7.5,-7.8
"2023-12-23 02:00:00 EST",1703314800,102.67,103.13,NNE,2,13,,79,-10.6,-7.5,-13,,24100,,,1,,,-7.1,-7.5
"2023-12-23 01:00:00 EST",1703311200,102.7,103.16,NE,4,11,,78,-10.4,-7.2,-12,,24100,,,4,,,-7.1,-7.6
"2023-12-23 00:00:00 EST",1703307600,102.74,103.2,NE,3,10,,78,-10.6,-7.5,-12,,24100,,,3,,,-7.2,-7.6
"2023-12-22 23:00:00 EST",1703304000,102.77,103.23,NE,5,11,,77,-10.8,-7.3,-12,,24100,,,0,,,-7.1,-7.5
"2023-12-22 22:00:00 EST",1703300400,102.78,103.24,NE,4,12,,75,-10.8,-7.2,-13,,24100,,,1,,,-7,-7.5
"2023-12-22 21:00:00 EST",1703296800,102.78,103.24,NE,5,9,,74,-11,-7,-11,,24100,,,1,,,-6.3,-7.2
"2023-12-22 20:00:00 EST",1703293200,102.81,103.27,ENE,7,10,,67,-11.5,-6.3,-11,,24100,,,1,,,-6,-6.5
"2023-12-22 19:00:00 EST",1703289600,102.81,103.27,ESE,10,7,,67,-11.3,-6,-9,,24100,,,1,,,-5.7,-6.1
"2023-12-22 18:00:00 EST",1703286000,102.78,103.24,ENE,7,7,,64,-11.8,-6.2,-10,,24100,,,1,,,-5.8,-6.2
"2023-12-22 17:00:00 EST",1703282400,102.79,103.25,E,9,9,,61,-12.3,-5.9,-10,,24100,,,1,,,-5.3,-5.9
"2023-12-22 16:00:00 EST",1703278800,102.8,103.26,SSE,14,8,,57,-12.6,-5.3,-9,,48300,,,2,,,-4.8,-5.3
"2023-12-22 15:00:00 EST",1703275200,102.81,103.27,SE,14,4,,57,-12.4,-5,-7,,48300,,,3,,,-4.7,-5.2
"2023-12-22 14:00:00 EST",1703271600,102.82,103.28,SSE,15,6,,60,-11.9,-5.2,-8,,24100,,,5,,,-5.1,-5.7
"2023-12-22 13:00:00 EST",1703268000,102.84,103.3,S,17,4,,57,-12.9,-5.7,-8,,48300,,,5,,,-5.6,-6.5
"2023-12-22 12:00:00 EST",1703264400,102.94,103.4,N,0,7,,60,-13.1,-6.6,-10,,48300,,,1,,,-6.4,-7.3
"2023-12-22 11:00:00 EST",1703260800,102.99,103.45,NNW,34,4,,64,-12.9,-7.2,-9,,48300,,,2,,,-7,-7.8
"2023-12-22 10:00:00 EST",1703257200,103.06,103.52,NE,5,10,,69,-12.4,-7.6,-12,,48300,,,2,,,-7.6,-8.7
"2023-12-22 09:00:00 EST",1703253600,103.06,103.53,NE,5,13,,73,-12.7,-8.7,-15,,48300,,,2,,,-8.6,-9.8
"2023-12-22 08:00:00 EST",1703250000,103.07,103.54,NNE,2,10,,74,-13.7,-9.8,-15,,24100,,,2,,,-9.8,-10
"2023-12-22 07:00:00 EST",1703246400,103.06,103.53,NNE,2,11,,75,-13.7,-10,-16,,24100,,,2,,,-9.9,-10.1
"2023-12-22 06:00:00 EST",1703242800,103.05,103.52,NNE,2,12,,73,-14,-10,-16,,24100,,,0,,,-9.8,-10
"2023-12-22 05:00:00 EST",1703239200,103.03,103.49,N,0,12,,72,-13.9,-9.8,-16,,24100,,,0,,,-9.6,-9.8
"2023-12-22 04:00:00 EST",1703235600,103.02,103.48,NNE,1,12,,72,-13.8,-9.6,-15,,24100,,,0,,,-9.2,-9.7
"2023-12-22 03:00:00 EST",1703232000,103.04,103.5,NNE,1,13,,70,-13.9,-9.3,-15,,24100,,,0,,,-9.1,-9.3
"2023-12-22 02:00:00 EST",1703228400,103.06,103.52,NNE,2,13,,69,-13.8,-9.1,-15,,24100,,,0,,,-8.8,-9.1
"2023-12-22 01:00:00 EST",1703224800,103.06,103.52,NNE,1,14,,69,-13.5,-8.8,-15,,24100,,,0,,,-8.5,-8.8
"2023-12-22 00:00:00 EST",1703221200,103.1,103.56,NNE,2,13,,69,-13.2,-8.6,-15,,24100,,,0,,,-8,-8.6
"2023-12-21 23:00:00 EST",1703217600,103.13,103.59,NNE,1,15,,67,-13.2,-8.1,-14,,24100,,,0,,,-7.6,-8.1
"2023-12-21 22:00:00 EST",1703214000,103.14,103.6,NNE,2,12,,65,-13,-7.6,-13,,24100,,,0,,,-7.1,-7.6
"2023-12-21 21:00:00 EST",1703210400,103.17,103.63,NNE,1,12,,64,-13,-7.2,-13,,24100,,,0,,,-6.6,-7.2
"2023-12-21 20:00:00 EST",1703206800,103.17,103.64,NNE,1,13,,61,-12.9,-6.6,-12,,24100,,,0,,,-6,-6.6
"2023-12-21 19:00:00 EST",1703203200,103.18,103.65,NNW,34,10,,62,-12.4,-6.2,-11,,24100,,,1,,,-5.8,-6.7
"2023-12-21 18:00:00 EST",1703199600,103.19,103.65,WNW,29,9,,60,-12.4,-5.8,-10,,24100,,,1,,,-5.2,-6.2
"2023-12-21 17:00:00 EST",1703196000,103.19,103.65,NNW,34,9,,54,-13.3,-5.3,-9,,24100,,,1,,,-4.7,-5.3
"2023-12-21 16:00:00 EST",1703192400,103.2,103.66,NNW,34,9,,50,-13.6,-4.7,-9,,48300,,,1,,,-4.2,-4.7
"2023-12-21 15:00:00 EST",1703188800,103.19,103.65,N,35,14,,49,-13.6,-4.3,-9,,48300,,,1,,,-4,-4.7
"2023-12-21 14:00:00 EST",1703185200,103.19,103.65,NNE,1,21,,50,-13.5,-4.5,-11,,24100,,,1,,,-4.4,-5
"2023-12-21 13:00:00 EST",1703181600,103.23,103.69,N,0,14,,52,-13.5,-5,-10,,24100,,,1,,,-4.7,-5.2
"2023-12-21 12:00:00 EST",1703178000,103.3,103.76,NNE,2,15,,56,-12.1,-4.6,-10,,24100,,,1,,,-4.6,-5.8
"2023-12-21 11:00:00 EST",1703174400,103.39,103.85,N,0,21,35,56,-13.2,-5.8,-13,,24100,,,2,,,-5.7,-6.7
"2023-12-21 10:00:00 EST",1703170800,103.44,103.9,N,0,23,,59,-13.5,-6.7,-14,,48300,,,1,,,-6.5,-7.4
"2023-12-21 09:00:00 EST",1703167200,103.43,103.89,N,35,18,27,63,-13.4,-7.4,-14,,48300,,,1,,,-7.4,-8.3
"2023-12-21 08:00:00 EST",1703163600,103.38,103.84,NNW,33,10,,67,-13.4,-8.4,-13,,48300,,,1,,,-8.4,-8.6
"2023-12-21 07:00:00 EST",1703160000,103.35,103.81,NNW,33,10,,67,-13.7,-8.6,-14,,24100,,,2,,,-8.3,-8.6
"2023-12-21 06:00:00 EST",1703156400,103.29,103.75,NNW,34,13,,67,-13.5,-8.3,-14,,24100,,,0,,,-7.8,-8.3
"2023-12-21 05:00:00 EST",1703152800,103.25,103.71,N,0,17,,64,-13.6,-7.8,-14,,24100,,,0,,,-7.5,-7.8
"2023-12-21 04:00:00 EST",1703149200,103.2,103.66,N,0,18,,62,-13.6,-7.5,-14,,24100,,,0,,,-7,-7.5
"2023-12-21 03:00:00 EST",1703145600,103.16,103.62,N,0,24,38,60,-13.6,-7,-15,,24100,,,0,,,-6.6,-7
"2023-12-21 02:00:00 EST",1703142000,103.09,103.55,N,0,28,,62,-12.8,-6.6,-15,,24100,,,1,,,-5.6,-6.7
"2023-12-21 01:00:00 EST",1703138400,103.04,103.5,NNE,1,30,39,66,-11,-5.5,-14,,24100,,,1,,,-4.1,-5.5
"2023-12-21 00:00:00 EST",1703134800,102.95,103.41,NNE,2,29,,67,-9.4,-4.2,-12,,24100,,,1,,,-3.1,-4.2
"2023-12-20 23:00:00 EST",1703131200,102.91,103.37,N,0,17,,75,-6.9,-3.2,-9,,24100,,,1,,,-2.6,-3.2
"2023-12-20 22:00:00 EST",1703127600,102.86,103.32,N,0,16,,78,-6,-2.6,-8,,24100,,,1,,,-2.4,-2.7
"2023-12-20 21:00:00 EST",1703124000,102.82,103.28,NNW,34,13,,85,-4.9,-2.7,-7,,24100,,,1,,,-2.3,-2.7
"2023-12-20 20:00:00 EST",1703120400,102.76,103.22,NNW,33,9,,83,-5,-2.5,-6,,24100,,,2,,,-1.6,-2.5
"2023-12-20 19:00:00 EST",1703116800,102.7,103.16,WNW,29,6,,81,-4.5,-1.6,-4,,24100,,,7,,,-1.6,-1.8
"2023-12-20 18:00:00 EST",1703113200,102.67,103.13,W,27,7,,80,-4.7,-1.8,-4,,24100,,,8,,,-1.7,-1.8
"2023-12-20 17:00:00 EST",1703109600,102.6,103.06,WSW,25,8,,79,-4.9,-1.7,-5,,24100,,,8,,,-1.5,-1.7
"2023-12-20 16:00:00 EST",1703106000,102.55,103.01,W,26,7,,78,-5,-1.6,-4,,24100,,,8,,,-1.4,-1.6
"2023-12-20 15:00:00 EST",1703102400,102.47,102.93,WSW,24,8,,75,-5.2,-1.4,-4,,24100,,,8,,,-1.3,-1.5
"2023-12-20 14:00:00 EST",1703098800,102.41,102.87,W,27,6,,75,-5.4,-1.4,-4,,24100,,,8,,,-1.4,-1.8
"2023-12-20 13:00:00 EST",1703095200,102.41,102.87,W,27,12,,74,-5.8,-1.7,-6,,24100,,,8,,,-1.6,-1.9
"2023-12-20 12:00:00 EST",1703091600,102.41,102.87,WSW,24,8,,74,-6,-1.9,-5,,24100,,,8,,,-1.9,-2.3
"2023-12-20 11:00:00 EST",1703088000,102.49,102.95,W,27,10,,75,-6.3,-2.3,-6,,24100,,,8,,,-2.1,-2.8
"2023-12-20 10:00:00 EST",1703084400,102.5,102.96,NW,30,7,,79,-5.9,-2.8,-6,,24100,,,8,,,-2.7,-3.1
"2023-12-20 09:00:00 EST",1703080800,102.46,102.92,WSW,25,3,,79,-6.1,-3,-4,,24100,,,7,,,-2.9,-3.6
"2023-12-20 08:00:00 EST",1703077200,102.45,102.91,SE,13,11,,82,-6.4,-3.7,-8,,24100,,,6,,,-3.7,-4.9
"2023-12-20 07:00:00 EST",1703073600,102.42,102.88,SE,14,7,,85,-7.3,-5.1,-8,,24100,,,3,,,-5.1,-5.8
"2023-12-20 06:00:00 EST",1703070000,102.38,102.84,,36,2,,83,-8,-5.6,-7,,24100,,,0,,,-5.2,-5.6
"2023-12-20 05:00:00 EST",1703066400,102.35,102.81,SW,22,5,,83,-7.8,-5.4,-8,,24100,,,1,,,-5.3,-5.7
"2023-12-20 04:00:00 EST",1703062800,102.34,102.8,W,27,8,,82,-8.2,-5.7,-9,,24100,,,1,,,-4.8,-5.8
"2023-12-20 03:00:00 EST",1703059200,102.36,102.82,WSW,25,15,,80,-7.8,-4.8,-10,,24100,,,1,,,-4.8,-5.2
